gram@jgk1957m	@jgk1957m	130.087	130.709	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	130.709	131.112	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	131.112	131.506	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	131.506	131.971	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	131.971	132.02	_
gram@jgk1957m	@jgk1957m	132.02	132.377	Case=Nom
gram@jgk1957m	@jgk1957m	132.377	132.759	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	132.759	132.875	_
gram@jgk1957m	@jgk1957m	132.875	133.095	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	133.095	133.747	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	133.747	134.107	_
gram@jgk1957m	@jgk1957m	134.107	134.473	Case=Acc
gram@jgk1957m	@jgk1957m	134.473	134.564	Case=Nom|Gender=Masc|Number=Sing|Person=3
gram@jgk1957m	@jgk1957m	134.564	135.074	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	135.074	135.091	_
gram@jgk1957m	@jgk1957m	135.091	135.676	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	135.676	135.763	_
gram@jgk1957m	@jgk1957m	135.763	136.725	Aspect=Imp|Case=Gen|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act
gram@jgk1957m	@jgk1957m	136.725	137.315	_
gram@jgk1957m	@jgk1957m	137.315	137.627	_
gram@jgk1957m	@jgk1957m	137.627	137.642	_
gram@jgk1957m	@jgk1957m	137.642	137.805	_
gram@jgk1957m	@jgk1957m	137.805	138.188	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	138.188	138.2	_
gram@jgk1957m	@jgk1957m	138.2	138.423	_
gram@jgk1957m	@jgk1957m	138.423	138.56	_
gram@jgk1957m	@jgk1957m	138.56	138.821	Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	138.821	139.195	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	139.195	139.282	_
gram@jgk1957m	@jgk1957m	139.282	139.651	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
gram@jgk1957m	@jgk1957m	139.651	140.074	Aspect=Perf|VerbForm=Inf|Voice=Mid
gram@jgk1957m	@jgk1957m	140.074	140.157	_
gram@jgk1957m	@jgk1957m	140.157	140.502	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	140.502	140.668	_
gram@jgk1957m	@jgk1957m	140.668	141.119	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	141.119	141.196	_
gram@jgk1957m	@jgk1957m	141.196	141.307	_
gram@jgk1957m	@jgk1957m	141.307	141.639	Case=Nom|Number=Sing|Person=1
gram@jgk1957m	@jgk1957m	141.639	141.829	Case=Acc|Gender=Masc|Number=Sing|Person=3
gram@jgk1957m	@jgk1957m	141.829	142.599	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	142.599	142.842	_
gram@jgk1957m	@jgk1957m	142.842	143.02	_
gram@jgk1957m	@jgk1957m	143.02	143.195	Degree=Pos
gram@jgk1957m	@jgk1957m	143.195	143.643	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
gram@jgk1957m	@jgk1957m	143.643	144.425	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
gram@jgk1957m	@jgk1957m	144.425	144.444	_
gram@jgk1957m	@jgk1957m	144.444	144.668	Case=Acc
gram@jgk1957m	@jgk1957m	144.668	144.871	Case=Nom|Number=Plur|Person=3
gram@jgk1957m	@jgk1957m	144.871	145.219	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	145.219	145.232	_
gram@jgk1957m	@jgk1957m	145.232	145.41	_
gram@jgk1957m	@jgk1957m	145.41	145.497	Case=Nom|Gender=Masc|Number=Sing|Person=3
gram@jgk1957m	@jgk1957m	145.497	145.946	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
gram@jgk1957m	@jgk1957m	145.946	146.336	_
